,state,action,reward,next_state,done
12,"[151.22663879 150.60884094 151.15687561 151.39601135 151.71487427
 155.93968201]",2,12.654423217773438,"[150.60884094 151.15687561 151.39601135 151.71487427 155.93968201
 155.31193542]",False
13,"[150.60884094 151.15687561 151.39601135 151.71487427 155.93968201
 155.31193542]",1,-1.2654931640625,"[151.15687561 151.39601135 151.71487427 155.93968201 155.31193542
 155.81015015]",False
14,"[151.15687561 151.39601135 151.71487427 155.93968201 155.31193542
 155.81015015]",0,0.986429443359375,"[151.39601135 151.71487427 155.93968201 155.31193542 155.81015015
 151.39601135]",False
15,"[151.39601135 151.71487427 155.93968201 155.31193542 155.81015015
 151.39601135]",0,-13.242416381835938,"[151.71487427 155.93968201 155.31193542 155.81015015 151.39601135
 153.38887024]",False
16,"[151.71487427 155.93968201 155.31193542 155.81015015 151.39601135
 153.38887024]",2,7.951435546875,"[155.93968201 155.31193542 155.81015015 151.39601135 153.38887024
 155.58097839]",False
17,"[155.93968201 155.31193542 155.81015015 151.39601135 153.38887024
 155.58097839]",1,6.566324462890625,"[155.31193542 155.81015015 151.39601135 153.38887024 155.58097839
 157.57382202]",False
18,"[155.31193542 155.81015015 151.39601135 153.38887024 155.58097839
 157.57382202]",2,5.968530883789063,"[155.81015015 151.39601135 153.38887024 155.58097839 157.57382202
 157.09553528]",False
19,"[155.81015015 151.39601135 153.38887024 155.58097839 157.57382202
 157.09553528]",1,-0.966573486328125,"[151.39601135 153.38887024 155.58097839 157.57382202 157.09553528
 160.21432495]",False
20,"[151.39601135 153.38887024 155.58097839 157.57382202 157.09553528
 160.21432495]",1,6.237579345703125,"[153.38887024 155.58097839 157.57382202 157.09553528 160.21432495
 158.62007141]",False
21,"[153.38887024 155.58097839 157.57382202 157.09553528 160.21432495
 158.62007141]",0,-3.198507080078125,"[155.58097839 157.57382202 157.09553528 160.21432495 158.62007141
 155.77030945]",False
22,"[155.58097839 157.57382202 157.09553528 160.21432495 158.62007141
 155.77030945]",0,-8.549285888671875,"[157.57382202 157.09553528 160.21432495 158.62007141 155.77030945
 155.44148254]",False
23,"[157.57382202 157.09553528 160.21432495 158.62007141 155.77030945
 155.44148254]",2,-1.3353076171875,"[157.09553528 160.21432495 158.62007141 155.77030945 155.44148254
 156.31832886]",False
