,state,action,reward,next_state,done
42,"[404.92001343 406.14001465 406.36999512 408.82000732 412.04998779
 411.22000122]",2,-3.3299462890625,"[406.14001465 406.36999512 408.82000732 412.04998779 411.22000122
 410.23999023]",False
43,"[406.14001465 406.36999512 408.82000732 412.04998779 411.22000122
 410.23999023]",2,-2.940032958984375,"[406.36999512 408.82000732 412.04998779 411.22000122 410.23999023
 412.76000977]",False
44,"[406.36999512 408.82000732 412.04998779 411.22000122 410.23999023
 412.76000977]",2,5.0400390625,"[408.82000732 412.04998779 411.22000122 410.23999023 412.76000977
 413.11999512]",False
45,"[408.82000732 412.04998779 411.22000122 410.23999023 412.76000977
 413.11999512]",1,0.3499853515625,"[412.04998779 411.22000122 410.23999023 412.76000977 413.11999512
 416.94000244]",False
46,"[412.04998779 411.22000122 410.23999023 412.76000977 413.11999512
 416.94000244]",2,3.81000732421875,"[411.22000122 410.23999023 412.76000977 413.11999512 416.94000244
 413.        ]",False
47,"[411.22000122 410.23999023 412.76000977 413.11999512 416.94000244
 413.        ]",0,-0.02,"[410.23999023 412.76000977 413.11999512 416.94000244 413.
 414.36999512]",False
48,"[410.23999023 412.76000977 413.11999512 416.94000244 413.
 414.36999512]",1,1.3599951171875,"[412.76000977 413.11999512 416.94000244 413.         414.36999512
 413.98999023]",False
49,"[412.76000977 413.11999512 416.94000244 413.         414.36999512
 413.98999023]",0,-0.3900048828125,"[413.11999512 416.94000244 413.         414.36999512 413.98999023
 405.88000488]",False
50,"[413.11999512 416.94000244 413.         414.36999512 413.98999023
 405.88000488]",2,-16.239970703125,"[416.94000244 413.         414.36999512 413.98999023 405.88000488
 407.41000366]",False
51,"[416.94000244 413.         414.36999512 413.98999023 405.88000488
 407.41000366]",2,1.529998779296875,"[413.         414.36999512 413.98999023 405.88000488 407.41000366
 403.8999939 ]",False
52,"[413.         414.36999512 413.98999023 405.88000488 407.41000366
 403.8999939 ]",2,0.0,"[414.36999512 413.98999023 405.88000488 407.41000366 403.8999939
 404.08999634]",False
53,"[414.36999512 413.98999023 405.88000488 407.41000366 403.8999939
 404.08999634]",1,-0.01,"[413.98999023 405.88000488 407.41000366 403.8999939  404.08999634
 408.60998535]",False
54,"[413.98999023 405.88000488 407.41000366 403.8999939  404.08999634
 408.60998535]",2,-0.01,"[405.88000488 407.41000366 403.8999939  404.08999634 408.60998535
 414.3999939 ]",False
55,"[405.88000488 407.41000366 403.8999939  404.08999634 408.60998535
 414.3999939 ]",1,-0.01,"[407.41000366 403.8999939  404.08999634 408.60998535 414.3999939
 414.79000854]",False
56,"[407.41000366 403.8999939  404.08999634 408.60998535 414.3999939
 414.79000854]",1,0.0,"[403.8999939  404.08999634 408.60998535 414.3999939  414.79000854
 409.52999878]",False
57,"[403.8999939  404.08999634 408.60998535 414.3999939  414.79000854
 409.52999878]",1,0.0,"[404.08999634 408.60998535 414.3999939  414.79000854 409.52999878
 409.8500061 ]",False
