,state,action,reward,next_state,done
37,"[483.38949585 478.12097168 478.5262146  487.2840271  486.77005005
 488.67776489]",0,-0.02,"[478.12097168 478.5262146  487.2840271  486.77005005 488.67776489
 495.18185425]",False
38,"[478.12097168 478.5262146  487.2840271  486.77005005 488.67776489
 495.18185425]",1,6.49408935546875,"[478.5262146  487.2840271  486.77005005 488.67776489 495.18185425
 497.40591431]",False
39,"[478.5262146  487.2840271  486.77005005 488.67776489 495.18185425
 497.40591431]",1,2.22406005859375,"[487.2840271  486.77005005 488.67776489 495.18185425 497.40591431
 501.18185425]",False
40,"[487.2840271  486.77005005 488.67776489 495.18185425 497.40591431
 501.18185425]",1,3.77593994140625,"[486.77005005 488.67776489 495.18185425 497.40591431 501.18185425
 506.89520264]",False
41,"[486.77005005 488.67776489 495.18185425 497.40591431 501.18185425
 506.89520264]",2,5.703348388671875,"[488.67776489 495.18185425 497.40591431 501.18185425 506.89520264
 505.83752441]",False
42,"[488.67776489 495.18185425 497.40591431 501.18185425 506.89520264
 505.83752441]",2,0.0,"[495.18185425 497.40591431 501.18185425 506.89520264 505.83752441
 507.95288086]",False
43,"[495.18185425 497.40591431 501.18185425 506.89520264 505.83752441
 507.95288086]",0,-0.02,"[497.40591431 501.18185425 506.89520264 505.83752441 507.95288086
 511.58053589]",False
44,"[497.40591431 501.18185425 506.89520264 505.83752441 507.95288086
 511.58053589]",2,3.607655029296875,"[501.18185425 506.89520264 505.83752441 507.95288086 511.58053589
 515.25762939]",False
45,"[501.18185425 506.89520264 505.83752441 507.95288086 511.58053589
 515.25762939]",2,0.0,"[506.89520264 505.83752441 507.95288086 511.58053589 515.25762939
 518.57885742]",False
46,"[506.89520264 505.83752441 507.95288086 511.58053589 515.25762939
 518.57885742]",2,0.0,"[505.83752441 507.95288086 511.58053589 515.25762939 518.57885742
 511.26419067]",False
47,"[505.83752441 507.95288086 511.58053589 515.25762939 518.57885742
 511.26419067]",2,0.0,"[507.95288086 511.58053589 515.25762939 518.57885742 511.26419067
 517.5112915 ]",False
48,"[507.95288086 511.58053589 515.25762939 518.57885742 511.26419067
 517.5112915 ]",2,0.0,"[511.58053589 515.25762939 518.57885742 511.26419067 517.5112915
 515.33666992]",False
49,"[511.58053589 515.25762939 518.57885742 511.26419067 517.5112915
 515.33666992]",2,0.0,"[515.25762939 518.57885742 511.26419067 517.5112915  515.33666992
 510.86883545]",False
50,"[515.25762939 518.57885742 511.26419067 517.5112915  515.33666992
 510.86883545]",1,-0.01,"[518.57885742 511.26419067 517.5112915  515.33666992 510.86883545
 502.30874634]",False
51,"[518.57885742 511.26419067 517.5112915  515.33666992 510.86883545
 502.30874634]",1,0.0,"[511.26419067 517.5112915  515.33666992 510.86883545 502.30874634
 497.8704834 ]",False
52,"[511.26419067 517.5112915  515.33666992 510.86883545 502.30874634
 497.8704834 ]",2,-0.01,"[517.5112915  515.33666992 510.86883545 502.30874634 497.8704834
 479.12918091]",False
53,"[517.5112915  515.33666992 510.86883545 502.30874634 497.8704834
 479.12918091]",2,0.0,"[515.33666992 510.86883545 502.30874634 497.8704834  479.12918091
 476.09460449]",False
54,"[515.33666992 510.86883545 502.30874634 497.8704834  479.12918091
 476.09460449]",2,0.0,"[510.86883545 502.30874634 497.8704834  479.12918091 476.09460449
 489.65634155]",False
55,"[510.86883545 502.30874634 497.8704834  479.12918091 476.09460449
 489.65634155]",2,0.0,"[502.30874634 497.8704834  479.12918091 476.09460449 489.65634155
 491.70248413]",False
56,"[502.30874634 497.8704834  479.12918091 476.09460449 489.65634155
 491.70248413]",2,0.0,"[497.8704834  479.12918091 476.09460449 489.65634155 491.70248413
 499.65960693]",False
57,"[497.8704834  479.12918091 476.09460449 489.65634155 491.70248413
 499.65960693]",0,-0.02,"[479.12918091 476.09460449 489.65634155 491.70248413 499.65960693
 497.31695557]",False
58,"[479.12918091 476.09460449 489.65634155 491.70248413 499.65960693
 497.31695557]",2,-2.3626513671875,"[476.09460449 489.65634155 491.70248413 499.65960693 497.31695557
 496.13079834]",False
59,"[476.09460449 489.65634155 491.70248413 499.65960693 497.31695557
 496.13079834]",2,0.0,"[489.65634155 491.70248413 499.65960693 497.31695557 496.13079834
 485.03030396]",False
60,"[489.65634155 491.70248413 499.65960693 497.31695557 496.13079834
 485.03030396]",2,0.0,"[491.70248413 499.65960693 497.31695557 496.13079834 485.03030396
 489.29058838]",False
61,"[491.70248413 499.65960693 497.31695557 496.13079834 485.03030396
 489.29058838]",2,0.0,"[499.65960693 497.31695557 496.13079834 485.03030396 489.29058838
 490.49658203]",False
62,"[499.65960693 497.31695557 496.13079834 485.03030396 489.29058838
 490.49658203]",0,-0.02,"[497.31695557 496.13079834 485.03030396 489.29058838 490.49658203
 487.38287354]",False
63,"[497.31695557 496.13079834 485.03030396 489.29058838 490.49658203
 487.38287354]",0,-3.11370849609375,"[496.13079834 485.03030396 489.29058838 490.49658203 487.38287354
 491.5640564 ]",False
64,"[496.13079834 485.03030396 489.29058838 490.49658203 487.38287354
 491.5640564 ]",2,8.34236572265625,"[485.03030396 489.29058838 490.49658203 487.38287354 491.5640564
 491.38616943]",False
65,"[485.03030396 489.29058838 490.49658203 487.38287354 491.5640564
 491.38616943]",2,-0.177886962890625,"[489.29058838 490.49658203 487.38287354 491.5640564  491.38616943
 485.63870239]",False
